experiment,cR,cI,cD,cRA,cIA,cLambda,equilibrium_defenses,equilibrium_attacks,equilibrium_pairs,defender_value
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.45,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.0,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.05,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.5,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.0,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.05,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.55,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.0,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.05,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.6,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.0,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.05,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.65,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.0,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.05,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.7,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.0,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.05,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.75,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.0,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.05,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.8,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.0,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.05,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.85,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.0,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.05,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.1,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.9,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.0,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.05,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.1,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.15,dRID,AD,dRID:AD,-0.49602
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.2,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.25,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.3,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.35,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.4,dRID,A0,dRID:A0,-0.30000000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.45,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.5,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.55,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.6,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.65,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.7,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.75,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.8,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.85,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.9,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,0.95,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,0.95,1.0,dRI,A0,dRI:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,1.0,0.0,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,1.0,0.05,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,1.0,0.1,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,1.0,0.15,dRD,AD,dRD:AD,-0.39602000000000004
B_attacker_costs,0.1,0.1,0.1,0.25,1.0,0.2,dRD,A0,dRD:A0,-0.2
B_attacker_costs,0.1,0.1,0.1,0.25,1.0,0.25,dRD,A0,dRD:A0,-0.2
